model,method,layer,layer_idx,metric_type,metric,Di,Do
t5-large,actmat,transformer.decoder.block.15.layer.0.SelfAttention.v.weight,296,cosine_similarity,0.15382573008537292,1024,1024
t5-large,identity,transformer.decoder.block.15.layer.0.SelfAttention.v.weight,296,cosine_similarity,0.05089839920401573,1024,1024
t5-large,actmat,transformer.decoder.block.15.layer.0.SelfAttention.o.weight,297,cosine_similarity,0.23195257782936096,1024,1024
t5-large,identity,transformer.decoder.block.15.layer.0.SelfAttention.o.weight,297,cosine_similarity,0.0552823580801487,1024,1024
t5-large,actmat,transformer.decoder.block.15.layer.1.EncDecAttention.q.weight,298,cosine_similarity,0.274503618478775,1024,1024
t5-large,identity,transformer.decoder.block.15.layer.1.EncDecAttention.q.weight,298,cosine_similarity,0.053979139775037766,1024,1024
t5-large,actmat,transformer.decoder.block.15.layer.1.EncDecAttention.k.weight,299,cosine_similarity,0.2756462097167969,1024,1024
t5-large,identity,transformer.decoder.block.15.layer.1.EncDecAttention.k.weight,299,cosine_similarity,0.15614911913871765,1024,1024
t5-large,actmat,transformer.decoder.block.15.layer.1.EncDecAttention.v.weight,300,cosine_similarity,0.24682816863059998,1024,1024
t5-large,identity,transformer.decoder.block.15.layer.1.EncDecAttention.v.weight,300,cosine_similarity,0.15614911913871765,1024,1024
t5-large,actmat,transformer.decoder.block.15.layer.1.EncDecAttention.o.weight,301,cosine_similarity,0.21320703625679016,1024,1024
t5-large,identity,transformer.decoder.block.15.layer.1.EncDecAttention.o.weight,301,cosine_similarity,0.0756290853023529,1024,1024
t5-large,actmat,transformer.decoder.block.15.layer.2.DenseReluDense.wi.weight,302,cosine_similarity,0.2800597846508026,1024,4096
t5-large,identity,transformer.decoder.block.15.layer.2.DenseReluDense.wi.weight,302,cosine_similarity,0.04908115789294243,1024,4096
t5-large,actmat,transformer.decoder.block.15.layer.2.DenseReluDense.wo.weight,303,cosine_similarity,0.09215623885393143,4096,1024
t5-large,identity,transformer.decoder.block.15.layer.2.DenseReluDense.wo.weight,303,cosine_similarity,0.032745301723480225,4096,1024
t5-large,actmat,transformer.decoder.block.16.layer.0.SelfAttention.q.weight,304,cosine_similarity,0.4175959527492523,1024,1024
t5-large,identity,transformer.decoder.block.16.layer.0.SelfAttention.q.weight,304,cosine_similarity,0.051019567996263504,1024,1024
t5-large,actmat,transformer.decoder.block.16.layer.0.SelfAttention.k.weight,305,cosine_similarity,0.34812837839126587,1024,1024
t5-large,identity,transformer.decoder.block.16.layer.0.SelfAttention.k.weight,305,cosine_similarity,0.051019567996263504,1024,1024
t5-large,actmat,transformer.decoder.block.16.layer.0.SelfAttention.v.weight,306,cosine_similarity,0.12747417390346527,1024,1024
t5-large,identity,transformer.decoder.block.16.layer.0.SelfAttention.v.weight,306,cosine_similarity,0.051019567996263504,1024,1024
t5-large,actmat,transformer.decoder.block.16.layer.0.SelfAttention.o.weight,307,cosine_similarity,0.21285969018936157,1024,1024
t5-large,identity,transformer.decoder.block.16.layer.0.SelfAttention.o.weight,307,cosine_similarity,0.056336794048547745,1024,1024
t5-large,actmat,transformer.decoder.block.16.layer.1.EncDecAttention.q.weight,308,cosine_similarity,0.2640041708946228,1024,1024
t5-large,identity,transformer.decoder.block.16.layer.1.EncDecAttention.q.weight,308,cosine_similarity,0.05329412594437599,1024,1024
t5-large,actmat,transformer.decoder.block.16.layer.1.EncDecAttention.k.weight,309,cosine_similarity,0.24465657770633698,1024,1024
t5-large,identity,transformer.decoder.block.16.layer.1.EncDecAttention.k.weight,309,cosine_similarity,0.15614911913871765,1024,1024
t5-large,actmat,transformer.decoder.block.16.layer.1.EncDecAttention.v.weight,310,cosine_similarity,0.23795433342456818,1024,1024
t5-large,identity,transformer.decoder.block.16.layer.1.EncDecAttention.v.weight,310,cosine_similarity,0.15614911913871765,1024,1024
t5-large,actmat,transformer.decoder.block.16.layer.1.EncDecAttention.o.weight,311,cosine_similarity,0.23694100975990295,1024,1024
t5-large,identity,transformer.decoder.block.16.layer.1.EncDecAttention.o.weight,311,cosine_similarity,0.08813074231147766,1024,1024
t5-large,actmat,transformer.decoder.block.16.layer.2.DenseReluDense.wi.weight,312,cosine_similarity,0.2473500519990921,1024,4096
t5-large,identity,transformer.decoder.block.16.layer.2.DenseReluDense.wi.weight,312,cosine_similarity,0.04894722253084183,1024,4096
t5-large,actmat,transformer.decoder.block.16.layer.2.DenseReluDense.wo.weight,313,cosine_similarity,0.07368327677249908,4096,1024
t5-large,identity,transformer.decoder.block.16.layer.2.DenseReluDense.wo.weight,313,cosine_similarity,0.03351197391748428,4096,1024
t5-large,actmat,transformer.decoder.block.17.layer.0.SelfAttention.q.weight,314,cosine_similarity,0.36383774876594543,1024,1024
t5-large,identity,transformer.decoder.block.17.layer.0.SelfAttention.q.weight,314,cosine_similarity,0.05160686746239662,1024,1024
t5-large,actmat,transformer.decoder.block.17.layer.0.SelfAttention.k.weight,315,cosine_similarity,0.32034119963645935,1024,1024
t5-large,identity,transformer.decoder.block.17.layer.0.SelfAttention.k.weight,315,cosine_similarity,0.05160686746239662,1024,1024
t5-large,actmat,transformer.decoder.block.17.layer.0.SelfAttention.v.weight,316,cosine_similarity,0.135182723402977,1024,1024
t5-large,identity,transformer.decoder.block.17.layer.0.SelfAttention.v.weight,316,cosine_similarity,0.05160686746239662,1024,1024
t5-large,actmat,transformer.decoder.block.17.layer.0.SelfAttention.o.weight,317,cosine_similarity,0.25287920236587524,1024,1024
t5-large,identity,transformer.decoder.block.17.layer.0.SelfAttention.o.weight,317,cosine_similarity,0.060354769229888916,1024,1024
t5-large,actmat,transformer.decoder.block.17.layer.1.EncDecAttention.q.weight,318,cosine_similarity,0.26598894596099854,1024,1024
t5-large,identity,transformer.decoder.block.17.layer.1.EncDecAttention.q.weight,318,cosine_similarity,0.05455783009529114,1024,1024
t5-large,actmat,transformer.decoder.block.17.layer.1.EncDecAttention.k.weight,319,cosine_similarity,0.22974300384521484,1024,1024
t5-large,identity,transformer.decoder.block.17.layer.1.EncDecAttention.k.weight,319,cosine_similarity,0.15614911913871765,1024,1024
t5-large,actmat,transformer.decoder.block.17.layer.1.EncDecAttention.v.weight,320,cosine_similarity,0.22711165249347687,1024,1024
t5-large,identity,transformer.decoder.block.17.layer.1.EncDecAttention.v.weight,320,cosine_similarity,0.15614911913871765,1024,1024
t5-large,actmat,transformer.decoder.block.17.layer.1.EncDecAttention.o.weight,321,cosine_similarity,0.22456009685993195,1024,1024
t5-large,identity,transformer.decoder.block.17.layer.1.EncDecAttention.o.weight,321,cosine_similarity,0.1025940477848053,1024,1024
t5-large,actmat,transformer.decoder.block.17.layer.2.DenseReluDense.wi.weight,322,cosine_similarity,0.2573360204696655,1024,4096
t5-large,identity,transformer.decoder.block.17.layer.2.DenseReluDense.wi.weight,322,cosine_similarity,0.051666393876075745,1024,4096
t5-large,actmat,transformer.decoder.block.17.layer.2.DenseReluDense.wo.weight,323,cosine_similarity,0.0936698243021965,4096,1024
t5-large,identity,transformer.decoder.block.17.layer.2.DenseReluDense.wo.weight,323,cosine_similarity,0.031312745064496994,4096,1024
t5-large,actmat,transformer.decoder.block.18.layer.0.SelfAttention.q.weight,324,cosine_similarity,0.2978008985519409,1024,1024
t5-large,identity,transformer.decoder.block.18.layer.0.SelfAttention.q.weight,324,cosine_similarity,0.053188782185316086,1024,1024
t5-large,actmat,transformer.decoder.block.18.layer.0.SelfAttention.k.weight,325,cosine_similarity,0.2763427197933197,1024,1024
t5-large,identity,transformer.decoder.block.18.layer.0.SelfAttention.k.weight,325,cosine_similarity,0.053188782185316086,1024,1024
t5-large,actmat,transformer.decoder.block.18.layer.0.SelfAttention.v.weight,326,cosine_similarity,0.1472742259502411,1024,1024
t5-large,identity,transformer.decoder.block.18.layer.0.SelfAttention.v.weight,326,cosine_similarity,0.053188782185316086,1024,1024
t5-large,actmat,transformer.decoder.block.18.layer.0.SelfAttention.o.weight,327,cosine_similarity,0.23794691264629364,1024,1024
t5-large,identity,transformer.decoder.block.18.layer.0.SelfAttention.o.weight,327,cosine_similarity,0.06041803956031799,1024,1024
t5-large,actmat,transformer.decoder.block.18.layer.1.EncDecAttention.q.weight,328,cosine_similarity,0.2540481686592102,1024,1024
t5-large,identity,transformer.decoder.block.18.layer.1.EncDecAttention.q.weight,328,cosine_similarity,0.05533210188150406,1024,1024
t5-large,actmat,transformer.decoder.block.18.layer.1.EncDecAttention.k.weight,329,cosine_similarity,0.22947770357131958,1024,1024
t5-large,identity,transformer.decoder.block.18.layer.1.EncDecAttention.k.weight,329,cosine_similarity,0.15614911913871765,1024,1024
t5-large,actmat,transformer.decoder.block.18.layer.1.EncDecAttention.v.weight,330,cosine_similarity,0.22020289301872253,1024,1024
t5-large,identity,transformer.decoder.block.18.layer.1.EncDecAttention.v.weight,330,cosine_similarity,0.15614911913871765,1024,1024
t5-large,actmat,transformer.decoder.block.18.layer.1.EncDecAttention.o.weight,331,cosine_similarity,0.18466860055923462,1024,1024
t5-large,identity,transformer.decoder.block.18.layer.1.EncDecAttention.o.weight,331,cosine_similarity,0.09696698933839798,1024,1024
t5-large,actmat,transformer.decoder.block.18.layer.2.DenseReluDense.wi.weight,332,cosine_similarity,0.2163873314857483,1024,4096
t5-large,identity,transformer.decoder.block.18.layer.2.DenseReluDense.wi.weight,332,cosine_similarity,0.05167286843061447,1024,4096
t5-large,actmat,transformer.decoder.block.18.layer.2.DenseReluDense.wo.weight,333,cosine_similarity,0.0729040652513504,4096,1024
t5-large,identity,transformer.decoder.block.18.layer.2.DenseReluDense.wo.weight,333,cosine_similarity,0.031359221786260605,4096,1024
t5-large,actmat,transformer.decoder.block.19.layer.0.SelfAttention.q.weight,334,cosine_similarity,0.3318672180175781,1024,1024
t5-large,identity,transformer.decoder.block.19.layer.0.SelfAttention.q.weight,334,cosine_similarity,0.0548194944858551,1024,1024
t5-large,actmat,transformer.decoder.block.19.layer.0.SelfAttention.k.weight,335,cosine_similarity,0.2884334921836853,1024,1024
t5-large,identity,transformer.decoder.block.19.layer.0.SelfAttention.k.weight,335,cosine_similarity,0.0548194944858551,1024,1024
t5-large,actmat,transformer.decoder.block.19.layer.0.SelfAttention.v.weight,336,cosine_similarity,0.1365569680929184,1024,1024
t5-large,identity,transformer.decoder.block.19.layer.0.SelfAttention.v.weight,336,cosine_similarity,0.0548194944858551,1024,1024
t5-large,actmat,transformer.decoder.block.19.layer.0.SelfAttention.o.weight,337,cosine_similarity,0.23160748183727264,1024,1024
t5-large,identity,transformer.decoder.block.19.layer.0.SelfAttention.o.weight,337,cosine_similarity,0.06335680186748505,1024,1024
t5-large,actmat,transformer.decoder.block.19.layer.1.EncDecAttention.q.weight,338,cosine_similarity,0.25085780024528503,1024,1024
t5-large,identity,transformer.decoder.block.19.layer.1.EncDecAttention.q.weight,338,cosine_similarity,0.0570581890642643,1024,1024
t5-large,actmat,transformer.decoder.block.19.layer.1.EncDecAttention.k.weight,339,cosine_similarity,0.23165301978588104,1024,1024
t5-large,identity,transformer.decoder.block.19.layer.1.EncDecAttention.k.weight,339,cosine_similarity,0.15614911913871765,1024,1024
t5-large,actmat,transformer.decoder.block.19.layer.1.EncDecAttention.v.weight,340,cosine_similarity,0.21130086481571198,1024,1024
t5-large,identity,transformer.decoder.block.19.layer.1.EncDecAttention.v.weight,340,cosine_similarity,0.15614911913871765,1024,1024
t5-large,actmat,transformer.decoder.block.19.layer.1.EncDecAttention.o.weight,341,cosine_similarity,0.21870650351047516,1024,1024
t5-large,identity,transformer.decoder.block.19.layer.1.EncDecAttention.o.weight,341,cosine_similarity,0.09716800600290298,1024,1024
t5-large,actmat,transformer.decoder.block.19.layer.2.DenseReluDense.wi.weight,342,cosine_similarity,0.2445153445005417,1024,4096
t5-large,identity,transformer.decoder.block.19.layer.2.DenseReluDense.wi.weight,342,cosine_similarity,0.05237637460231781,1024,4096
t5-large,actmat,transformer.decoder.block.19.layer.2.DenseReluDense.wo.weight,343,cosine_similarity,0.06767793744802475,4096,1024
t5-large,identity,transformer.decoder.block.19.layer.2.DenseReluDense.wo.weight,343,cosine_similarity,0.0316799134016037,4096,1024
t5-large,actmat,transformer.decoder.block.20.layer.0.SelfAttention.q.weight,344,cosine_similarity,0.32642871141433716,1024,1024
t5-large,identity,transformer.decoder.block.20.layer.0.SelfAttention.q.weight,344,cosine_similarity,0.05642694607377052,1024,1024
t5-large,actmat,transformer.decoder.block.20.layer.0.SelfAttention.k.weight,345,cosine_similarity,0.27226269245147705,1024,1024
t5-large,identity,transformer.decoder.block.20.layer.0.SelfAttention.k.weight,345,cosine_similarity,0.05642694607377052,1024,1024
t5-large,actmat,transformer.decoder.block.20.layer.0.SelfAttention.v.weight,346,cosine_similarity,0.15784035623073578,1024,1024
t5-large,identity,transformer.decoder.block.20.layer.0.SelfAttention.v.weight,346,cosine_similarity,0.05642694607377052,1024,1024
t5-large,actmat,transformer.decoder.block.20.layer.0.SelfAttention.o.weight,347,cosine_similarity,0.25107264518737793,1024,1024
t5-large,identity,transformer.decoder.block.20.layer.0.SelfAttention.o.weight,347,cosine_similarity,0.06427222490310669,1024,1024
t5-large,actmat,transformer.decoder.block.20.layer.1.EncDecAttention.q.weight,348,cosine_similarity,0.2510658800601959,1024,1024
t5-large,identity,transformer.decoder.block.20.layer.1.EncDecAttention.q.weight,348,cosine_similarity,0.05670999735593796,1024,1024
t5-large,actmat,transformer.decoder.block.20.layer.1.EncDecAttention.k.weight,349,cosine_similarity,0.20799633860588074,1024,1024
t5-large,identity,transformer.decoder.block.20.layer.1.EncDecAttention.k.weight,349,cosine_similarity,0.15614911913871765,1024,1024
t5-large,actmat,transformer.decoder.block.20.layer.1.EncDecAttention.v.weight,350,cosine_similarity,0.20416352152824402,1024,1024
t5-large,identity,transformer.decoder.block.20.layer.1.EncDecAttention.v.weight,350,cosine_similarity,0.15614911913871765,1024,1024
t5-large,actmat,transformer.decoder.block.20.layer.1.EncDecAttention.o.weight,351,cosine_similarity,0.2571881413459778,1024,1024
t5-large,identity,transformer.decoder.block.20.layer.1.EncDecAttention.o.weight,351,cosine_similarity,0.10545478761196136,1024,1024
t5-large,actmat,transformer.decoder.block.20.layer.2.DenseReluDense.wi.weight,352,cosine_similarity,0.2780972421169281,1024,4096
t5-large,identity,transformer.decoder.block.20.layer.2.DenseReluDense.wi.weight,352,cosine_similarity,0.050862595438957214,1024,4096
t5-large,actmat,transformer.decoder.block.20.layer.2.DenseReluDense.wo.weight,353,cosine_similarity,0.043567173182964325,4096,1024
t5-large,identity,transformer.decoder.block.20.layer.2.DenseReluDense.wo.weight,353,cosine_similarity,0.02738407626748085,4096,1024
t5-large,actmat,transformer.decoder.block.21.layer.0.SelfAttention.q.weight,354,cosine_similarity,0.2093486189842224,1024,1024
t5-large,identity,transformer.decoder.block.21.layer.0.SelfAttention.q.weight,354,cosine_similarity,0.045623764395713806,1024,1024
t5-large,actmat,transformer.decoder.block.21.layer.0.SelfAttention.k.weight,355,cosine_similarity,0.1721847802400589,1024,1024
t5-large,identity,transformer.decoder.block.21.layer.0.SelfAttention.k.weight,355,cosine_similarity,0.045623764395713806,1024,1024
t5-large,actmat,transformer.decoder.block.21.layer.0.SelfAttention.v.weight,356,cosine_similarity,0.11268643289804459,1024,1024
t5-large,identity,transformer.decoder.block.21.layer.0.SelfAttention.v.weight,356,cosine_similarity,0.045623764395713806,1024,1024
t5-large,actmat,transformer.decoder.block.21.layer.0.SelfAttention.o.weight,357,cosine_similarity,0.22629691660404205,1024,1024
t5-large,identity,transformer.decoder.block.21.layer.0.SelfAttention.o.weight,357,cosine_similarity,0.06464606523513794,1024,1024
t5-large,actmat,transformer.decoder.block.21.layer.1.EncDecAttention.q.weight,358,cosine_similarity,0.24021092057228088,1024,1024
t5-large,identity,transformer.decoder.block.21.layer.1.EncDecAttention.q.weight,358,cosine_similarity,0.05626474320888519,1024,1024
t5-large,actmat,transformer.decoder.block.21.layer.1.EncDecAttention.k.weight,359,cosine_similarity,0.21558798849582672,1024,1024
t5-large,identity,transformer.decoder.block.21.layer.1.EncDecAttention.k.weight,359,cosine_similarity,0.15614911913871765,1024,1024
t5-large,actmat,transformer.decoder.block.21.layer.1.EncDecAttention.v.weight,360,cosine_similarity,0.19701606035232544,1024,1024
t5-large,identity,transformer.decoder.block.21.layer.1.EncDecAttention.v.weight,360,cosine_similarity,0.15614911913871765,1024,1024
t5-large,actmat,transformer.decoder.block.21.layer.1.EncDecAttention.o.weight,361,cosine_similarity,0.2545275390148163,1024,1024
t5-large,identity,transformer.decoder.block.21.layer.1.EncDecAttention.o.weight,361,cosine_similarity,0.10224991291761398,1024,1024
t5-large,actmat,transformer.decoder.block.21.layer.2.DenseReluDense.wi.weight,362,cosine_similarity,0.22537590563297272,1024,4096
t5-large,identity,transformer.decoder.block.21.layer.2.DenseReluDense.wi.weight,362,cosine_similarity,0.04617612436413765,1024,4096
t5-large,actmat,transformer.decoder.block.21.layer.2.DenseReluDense.wo.weight,363,cosine_similarity,0.037022676318883896,4096,1024
t5-large,identity,transformer.decoder.block.21.layer.2.DenseReluDense.wo.weight,363,cosine_similarity,0.02891349047422409,4096,1024
t5-large,actmat,transformer.decoder.block.22.layer.0.SelfAttention.q.weight,364,cosine_similarity,0.32469210028648376,1024,1024
t5-large,identity,transformer.decoder.block.22.layer.0.SelfAttention.q.weight,364,cosine_similarity,0.05591393634676933,1024,1024
t5-large,actmat,transformer.decoder.block.22.layer.0.SelfAttention.k.weight,365,cosine_similarity,0.2446078360080719,1024,1024
t5-large,identity,transformer.decoder.block.22.layer.0.SelfAttention.k.weight,365,cosine_similarity,0.05591393634676933,1024,1024
t5-large,actmat,transformer.decoder.block.22.layer.0.SelfAttention.v.weight,366,cosine_similarity,0.1503497064113617,1024,1024
t5-large,identity,transformer.decoder.block.22.layer.0.SelfAttention.v.weight,366,cosine_similarity,0.05591393634676933,1024,1024
t5-large,actmat,transformer.decoder.block.22.layer.0.SelfAttention.o.weight,367,cosine_similarity,0.21354879438877106,1024,1024
t5-large,identity,transformer.decoder.block.22.layer.0.SelfAttention.o.weight,367,cosine_similarity,0.06811410188674927,1024,1024
t5-large,actmat,transformer.decoder.block.22.layer.1.EncDecAttention.q.weight,368,cosine_similarity,0.21005477011203766,1024,1024
t5-large,identity,transformer.decoder.block.22.layer.1.EncDecAttention.q.weight,368,cosine_similarity,0.055680133402347565,1024,1024
t5-large,actmat,transformer.decoder.block.22.layer.1.EncDecAttention.k.weight,369,cosine_similarity,0.2072751224040985,1024,1024
t5-large,identity,transformer.decoder.block.22.layer.1.EncDecAttention.k.weight,369,cosine_similarity,0.15614911913871765,1024,1024
t5-large,actmat,transformer.decoder.block.22.layer.1.EncDecAttention.v.weight,370,cosine_similarity,0.20571818947792053,1024,1024
t5-large,identity,transformer.decoder.block.22.layer.1.EncDecAttention.v.weight,370,cosine_similarity,0.15614911913871765,1024,1024
t5-large,actmat,transformer.decoder.block.22.layer.1.EncDecAttention.o.weight,371,cosine_similarity,0.2750279903411865,1024,1024
t5-large,identity,transformer.decoder.block.22.layer.1.EncDecAttention.o.weight,371,cosine_similarity,0.10033266991376877,1024,1024
t5-large,actmat,transformer.decoder.block.22.layer.2.DenseReluDense.wi.weight,372,cosine_similarity,0.20651790499687195,1024,4096
t5-large,identity,transformer.decoder.block.22.layer.2.DenseReluDense.wi.weight,372,cosine_similarity,0.044583577662706375,1024,4096
t5-large,actmat,transformer.decoder.block.22.layer.2.DenseReluDense.wo.weight,373,cosine_similarity,0.03963351994752884,4096,1024
t5-large,identity,transformer.decoder.block.22.layer.2.DenseReluDense.wo.weight,373,cosine_similarity,0.02833237126469612,4096,1024
t5-large,actmat,transformer.decoder.block.23.layer.0.SelfAttention.q.weight,374,cosine_similarity,0.27794942259788513,1024,1024
t5-large,identity,transformer.decoder.block.23.layer.0.SelfAttention.q.weight,374,cosine_similarity,0.049601711332798004,1024,1024
t5-large,actmat,transformer.decoder.block.23.layer.0.SelfAttention.k.weight,375,cosine_similarity,0.20070627331733704,1024,1024
t5-large,identity,transformer.decoder.block.23.layer.0.SelfAttention.k.weight,375,cosine_similarity,0.049601711332798004,1024,1024
t5-large,actmat,transformer.decoder.block.23.layer.0.SelfAttention.v.weight,376,cosine_similarity,0.13403290510177612,1024,1024
t5-large,identity,transformer.decoder.block.23.layer.0.SelfAttention.v.weight,376,cosine_similarity,0.049601711332798004,1024,1024
t5-large,actmat,transformer.decoder.block.23.layer.0.SelfAttention.o.weight,377,cosine_similarity,0.20593670010566711,1024,1024
t5-large,identity,transformer.decoder.block.23.layer.0.SelfAttention.o.weight,377,cosine_similarity,0.06315570324659348,1024,1024
t5-large,actmat,transformer.decoder.block.23.layer.1.EncDecAttention.q.weight,378,cosine_similarity,0.17432887852191925,1024,1024
t5-large,identity,transformer.decoder.block.23.layer.1.EncDecAttention.q.weight,378,cosine_similarity,0.05253056436777115,1024,1024
t5-large,actmat,transformer.decoder.block.23.layer.1.EncDecAttention.k.weight,379,cosine_similarity,0.23514096438884735,1024,1024
t5-large,identity,transformer.decoder.block.23.layer.1.EncDecAttention.k.weight,379,cosine_similarity,0.15614911913871765,1024,1024
t5-large,actmat,transformer.decoder.block.23.layer.1.EncDecAttention.v.weight,380,cosine_similarity,0.24091392755508423,1024,1024
t5-large,identity,transformer.decoder.block.23.layer.1.EncDecAttention.v.weight,380,cosine_similarity,0.15614911913871765,1024,1024
t5-large,actmat,transformer.decoder.block.23.layer.1.EncDecAttention.o.weight,381,cosine_similarity,0.17347459495067596,1024,1024
t5-large,identity,transformer.decoder.block.23.layer.1.EncDecAttention.o.weight,381,cosine_similarity,0.06684727966785431,1024,1024
t5-large,actmat,transformer.decoder.block.23.layer.2.DenseReluDense.wi.weight,382,cosine_similarity,0.1707262396812439,1024,4096
t5-large,identity,transformer.decoder.block.23.layer.2.DenseReluDense.wi.weight,382,cosine_similarity,0.04280553013086319,1024,4096
t5-large,actmat,transformer.decoder.block.23.layer.2.DenseReluDense.wo.weight,383,cosine_similarity,0.033902764320373535,4096,1024
t5-large,identity,transformer.decoder.block.23.layer.2.DenseReluDense.wo.weight,383,cosine_similarity,0.022638695314526558,4096,1024
t5-large,actmat,transformer.lm_head.weight,384,cosine_similarity,0.3319476246833801,1024,32128
t5-large,identity,transformer.lm_head.weight,384,cosine_similarity,0.03591610863804817,1024,32128
ViT-B-16,actmat,model.visual.transformer.resblocks.0.mlp.c_fc.weight,0,cosine_similarity,0.1550089716911316,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.0.mlp.c_fc.weight,0,cosine_similarity,0.07913768291473389,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.0.mlp.c_proj.weight,1,cosine_similarity,0.4835851490497589,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.0.mlp.c_proj.weight,1,cosine_similarity,0.03634493425488472,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.1.mlp.c_fc.weight,2,cosine_similarity,0.32948023080825806,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.1.mlp.c_fc.weight,2,cosine_similarity,0.15477289259433746,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.1.mlp.c_proj.weight,3,cosine_similarity,0.6365306377410889,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.1.mlp.c_proj.weight,3,cosine_similarity,0.05455552786588669,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.2.mlp.c_fc.weight,4,cosine_similarity,0.3312682807445526,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.2.mlp.c_fc.weight,4,cosine_similarity,0.11213700473308563,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.2.mlp.c_proj.weight,5,cosine_similarity,0.5723388195037842,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.2.mlp.c_proj.weight,5,cosine_similarity,0.05034301429986954,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.3.mlp.c_fc.weight,6,cosine_similarity,0.3055347204208374,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.3.mlp.c_fc.weight,6,cosine_similarity,0.15914486348628998,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.3.mlp.c_proj.weight,7,cosine_similarity,0.561220645904541,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.3.mlp.c_proj.weight,7,cosine_similarity,0.09351831674575806,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,cosine_similarity,0.27220314741134644,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,cosine_similarity,0.12410476803779602,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,cosine_similarity,0.5319802761077881,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,cosine_similarity,0.08336269110441208,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,cosine_similarity,0.24052603542804718,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,cosine_similarity,0.11505857110023499,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,cosine_similarity,0.4688831567764282,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,cosine_similarity,0.07868686318397522,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,cosine_similarity,0.2698292136192322,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,cosine_similarity,0.10918526351451874,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,cosine_similarity,0.2674444615840912,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,cosine_similarity,0.050235189497470856,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,cosine_similarity,0.33253809809684753,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,cosine_similarity,0.1139964908361435,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,cosine_similarity,0.07385124266147614,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,cosine_similarity,0.02749694138765335,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,cosine_similarity,0.4385490417480469,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,cosine_similarity,0.12925316393375397,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,cosine_similarity,0.31042298674583435,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,cosine_similarity,0.0749831423163414,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,cosine_similarity,0.48688697814941406,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,cosine_similarity,0.15305231511592865,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,cosine_similarity,0.2020377814769745,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,cosine_similarity,0.16472464799880981,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,cosine_similarity,0.3178640305995941,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,cosine_similarity,0.121059849858284,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,cosine_similarity,0.14776623249053955,3072,768
