dataset,layer_name,layer_idx,angular_distance,type
Cars,model.visual.transformer.resblocks.4.mlp.c_fc,28,0.0649796575307846,cross
Cars,model.visual.transformer.resblocks.4.mlp.c_fc,28,0.2067137211561203,corr
Cars,model.visual.transformer.resblocks.4.mlp.c_fc,28,0.10657999664545059,drift
Cars,model.visual.transformer.resblocks.4.mlp.c_fc,28,0.22291851043701172,tot
Cars,model.visual.transformer.resblocks.4.mlp.c_fc,28,0.3782733753323555,upper
Cars,model.visual.transformer.resblocks.4.mlp.c_fc,28,-0.087039515376091,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.4.mlp.c_fc,28,-0.06831534951925278,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.4.mlp.c_proj,29,0.13930216431617737,cross
Cars,model.visual.transformer.resblocks.4.mlp.c_proj,29,0.13445468246936798,corr
Cars,model.visual.transformer.resblocks.4.mlp.c_proj,29,0.1122678816318512,drift
Cars,model.visual.transformer.resblocks.4.mlp.c_proj,29,0.22267067432403564,tot
Cars,model.visual.transformer.resblocks.4.mlp.c_proj,29,0.38602472841739655,upper
Cars,model.visual.transformer.resblocks.4.mlp.c_proj,29,-0.10544070601463318,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.4.mlp.c_proj,29,-0.05791334807872772,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.5.attn.q,30,0.19860497117042542,cross
Cars,model.visual.transformer.resblocks.5.attn.q,30,0.2092905193567276,corr
Cars,model.visual.transformer.resblocks.5.attn.q,30,0.08725947141647339,drift
Cars,model.visual.transformer.resblocks.5.attn.q,30,0.2818978428840637,tot
Cars,model.visual.transformer.resblocks.5.attn.q,30,0.4951549619436264,upper
Cars,model.visual.transformer.resblocks.5.attn.q,30,-0.1548195630311966,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.5.attn.q,30,-0.05843755602836609,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.5.attn.k,31,0.19712640345096588,cross
Cars,model.visual.transformer.resblocks.5.attn.k,31,0.32705190777778625,corr
Cars,model.visual.transformer.resblocks.5.attn.k,31,0.0873837098479271,drift
Cars,model.visual.transformer.resblocks.5.attn.k,31,0.32492122054100037,tot
Cars,model.visual.transformer.resblocks.5.attn.k,31,0.6115620210766792,upper
Cars,model.visual.transformer.resblocks.5.attn.k,31,-0.21307684481143951,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.5.attn.k,31,-0.07356395572423935,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.5.attn.v,32,0.24708116054534912,cross
Cars,model.visual.transformer.resblocks.5.attn.v,32,0.31790974736213684,corr
Cars,model.visual.transformer.resblocks.5.attn.v,32,0.08749037235975266,drift
Cars,model.visual.transformer.resblocks.5.attn.v,32,0.23207391798496246,tot
Cars,model.visual.transformer.resblocks.5.attn.v,32,0.6524812802672386,upper
Cars,model.visual.transformer.resblocks.5.attn.v,32,-0.3477517366409302,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.5.attn.v,32,-0.07265561074018478,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.5.attn.o,33,0.14343580603599548,cross
Cars,model.visual.transformer.resblocks.5.attn.o,33,0.19962215423583984,corr
Cars,model.visual.transformer.resblocks.5.attn.o,33,0.1917765736579895,drift
