dataset,layer_name,cosine_similarity,type,mode
RESISC45,1_mlp_c_fc,0.05097620189189911,cross,ctrl
RESISC45,1_mlp_c_fc,0.5572910308837891,corr,true
RESISC45,1_mlp_c_fc,0.05882773920893669,corr,ctrl
RESISC45,3_attn_v,0.9898771047592163,cross,true
RESISC45,3_attn_v,0.050623342394828796,cross,ctrl
RESISC45,3_attn_v,0.5104151368141174,corr,true
RESISC45,3_attn_v,0.04840421676635742,corr,ctrl
RESISC45,5_attn_q,0.8833974599838257,cross,true
RESISC45,5_attn_q,0.06940243393182755,cross,ctrl
RESISC45,5_attn_q,0.6164016723632812,corr,true
RESISC45,5_attn_q,0.08775720745325089,corr,ctrl
RESISC45,6_mlp_c_proj,0.9929538369178772,cross,true
RESISC45,6_mlp_c_proj,0.0229035597294569,cross,ctrl
RESISC45,6_mlp_c_proj,0.6362953186035156,corr,true
RESISC45,6_mlp_c_proj,0.025871368125081062,corr,ctrl
RESISC45,8_attn_o,0.9739276766777039,cross,true
RESISC45,8_attn_o,0.04502107575535774,cross,ctrl
RESISC45,8_attn_o,0.7399383187294006,corr,true
RESISC45,8_attn_o,0.05628172308206558,corr,ctrl
RESISC45,10_attn_k,0.9391441941261292,cross,true
RESISC45,10_attn_k,0.051802221685647964,cross,ctrl
RESISC45,10_attn_k,0.750848650932312,corr,true
RESISC45,10_attn_k,0.05576866865158081,corr,ctrl
RESISC45,11_mlp_c_proj,0.9834014773368835,cross,true
RESISC45,11_mlp_c_proj,0.020703421905636787,cross,ctrl
RESISC45,11_mlp_c_proj,0.19266299903392792,corr,true
RESISC45,11_mlp_c_proj,0.019864285364747047,corr,ctrl
SUN397,0_attn_q,0.8181807994842529,cross,true
SUN397,0_attn_q,0.04280930012464523,cross,ctrl
SUN397,0_attn_q,0.21906247735023499,corr,true
SUN397,0_attn_q,0.0545671172440052,corr,ctrl
SUN397,1_mlp_c_fc,0.978286862373352,cross,true
SUN397,1_mlp_c_fc,0.05063649266958237,cross,ctrl
SUN397,1_mlp_c_fc,0.32881414890289307,corr,true
SUN397,1_mlp_c_fc,0.06922557950019836,corr,ctrl
SUN397,3_attn_v,0.9963178634643555,cross,true
SUN397,3_attn_v,0.051368847489356995,cross,ctrl
SUN397,3_attn_v,0.5409290790557861,corr,true
SUN397,3_attn_v,0.05855720490217209,corr,ctrl
SUN397,5_attn_q,0.8828131556510925,cross,true
SUN397,5_attn_q,0.08902107179164886,cross,ctrl
SUN397,5_attn_q,0.5813136696815491,corr,true
SUN397,5_attn_q,0.10566332936286926,corr,ctrl
SUN397,6_mlp_c_proj,0.9959749579429626,cross,true
SUN397,6_mlp_c_proj,0.02438788302242756,cross,ctrl
SUN397,6_mlp_c_proj,0.5572331547737122,corr,true
SUN397,6_mlp_c_proj,0.026830891147255898,corr,ctrl
SUN397,8_attn_o,0.98014897108078,cross,true
SUN397,8_attn_o,0.047314178198575974,cross,ctrl
SUN397,8_attn_o,0.5279363989830017,corr,true
SUN397,8_attn_o,0.05228042975068092,corr,ctrl
SUN397,10_attn_k,0.9221930503845215,cross,true
SUN397,10_attn_k,0.06283292174339294,cross,ctrl
SUN397,10_attn_k,0.6231837272644043,corr,true
SUN397,10_attn_k,0.06649083644151688,corr,ctrl
SUN397,11_mlp_c_proj,0.9970502853393555,cross,true
SUN397,11_mlp_c_proj,0.01906290464103222,cross,ctrl
SUN397,11_mlp_c_proj,0.12250707298517227,corr,true
SUN397,11_mlp_c_proj,0.01900515891611576,corr,ctrl
SVHN,0_attn_q,0.8443858027458191,cross,true
SVHN,0_attn_q,0.06212690472602844,cross,ctrl
SVHN,0_attn_q,0.8214625716209412,corr,true
SVHN,0_attn_q,0.07161999493837357,corr,ctrl
SVHN,1_mlp_c_fc,0.9121024012565613,cross,true
SVHN,1_mlp_c_fc,0.05741972103714943,cross,ctrl
SVHN,1_mlp_c_fc,0.9023739099502563,corr,true
SVHN,1_mlp_c_fc,0.057241085916757584,corr,ctrl
SVHN,3_attn_v,0.9875868558883667,cross,true
SVHN,3_attn_v,0.0488254688680172,cross,ctrl
SVHN,3_attn_v,0.7851287126541138,corr,true
SVHN,3_attn_v,0.04830343648791313,corr,ctrl
SVHN,5_attn_q,0.7986317276954651,cross,true
SVHN,5_attn_q,0.05425752326846123,cross,ctrl
SVHN,5_attn_q,0.8092107772827148,corr,true
SVHN,5_attn_q,0.04015783965587616,corr,ctrl
SVHN,6_mlp_c_proj,0.9896025657653809,cross,true
SVHN,6_mlp_c_proj,0.02011517435312271,cross,ctrl
SVHN,6_mlp_c_proj,0.6032049655914307,corr,true
SVHN,6_mlp_c_proj,0.023527346551418304,corr,ctrl
SVHN,8_attn_o,0.9697403311729431,cross,true
SVHN,8_attn_o,0.03458154946565628,cross,ctrl
SVHN,8_attn_o,0.9128034710884094,corr,true
SVHN,8_attn_o,0.04369901120662689,corr,ctrl
SVHN,10_attn_k,0.9385382533073425,cross,true
SVHN,10_attn_k,0.03474617749452591,cross,ctrl
SVHN,10_attn_k,0.6202230453491211,corr,true
SVHN,10_attn_k,0.04675304517149925,corr,ctrl
SVHN,11_mlp_c_proj,0.9955779314041138,cross,true
SVHN,11_mlp_c_proj,0.013794613070786,cross,ctrl
SVHN,11_mlp_c_proj,0.30423101782798767,corr,true
SVHN,11_mlp_c_proj,0.01480633020401001,corr,ctrl
