model,dataset_i,layer_name,layer_idx,kappa_i,dataset_j,kappa_j,rho
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,7473548.5,DTD,4133709.0,1.807952253049259
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,7473548.5,EuroSAT,5581710.5,1.338935170500154
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,7473548.5,GTSRB,7473548.5,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,7473548.5,MNIST,9820367.0,0.7610253771574932
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,7473548.5,SVHN,3607585.25,2.0716207607290777
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,611010.6875,Cars,343628.75,1.7781128252510885
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,611010.6875,DTD,303032.5625,2.016320234562251
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,611010.6875,EuroSAT,402918.65625,1.516461643118567
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,611010.6875,GTSRB,611010.6875,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,611010.6875,MNIST,506101.5,1.207288829414653
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,611010.6875,SVHN,378968.5,1.6122994061511708
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,8379814.5,Cars,6826400.5,1.2275597512920609
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,8379814.5,DTD,5254150.5,1.5948942650196258
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,8379814.5,EuroSAT,6064788.5,1.3817158669259448
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,8379814.5,GTSRB,8379814.5,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,8379814.5,MNIST,8581960.0,0.9764452992090384
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,8379814.5,SVHN,3794853.75,2.2082048616498064
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,634848.375,Cars,471847.59375,1.345452182885059
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,634848.375,DTD,357141.3125,1.7775831380470721
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,634848.375,EuroSAT,388356.65625,1.6347045036646002
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,634848.375,GTSRB,634848.375,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,634848.375,MNIST,496876.75,1.2776777641537866
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,634848.375,SVHN,293537.375,2.162751421347963
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,9916551.0,Cars,7656502.0,1.2951803578187533
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,9916551.0,DTD,5372011.5,1.8459660780696392
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,9916551.0,EuroSAT,6759191.5,1.4671208827268765
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,9916551.0,GTSRB,9916551.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,9916551.0,MNIST,7571337.5,1.3097489049986215
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,9916551.0,SVHN,3922196.25,2.5283158638479653
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,794472.125,Cars,1023809.375,0.7759961418599043
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,794472.125,DTD,632321.1875,1.2564376154167696
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,794472.125,EuroSAT,625707.5625,1.269717952306194
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,794472.125,GTSRB,794472.125,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,794472.125,MNIST,716586.0,1.1086905479593516
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,794472.125,SVHN,423165.25,1.877451243928938
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,11403676.0,Cars,7853393.0,1.4520699524396652
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,11403676.0,DTD,5540845.0,2.058111353051746
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,11403676.0,EuroSAT,7543598.5,1.5117024056887438
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,11403676.0,GTSRB,11403676.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,11403676.0,MNIST,8753085.0,1.3028179207673638
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,11403676.0,SVHN,4528514.0,2.5181938269374897
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,3160313.75,Cars,4136561.25,0.7639953959342437
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,3160313.75,DTD,2208569.5,1.4309324429228965
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,3160313.75,EuroSAT,3209355.75,0.984719051479413
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,3160313.75,GTSRB,3160313.75,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,3160313.75,MNIST,4184703.0,0.7552062237152792
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,3160313.75,SVHN,1856145.125,1.702622121209407
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,18095430.0,Cars,10296461.0,1.7574417073982993
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,18095430.0,DTD,7550930.5,2.3964503447621457
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,18095430.0,EuroSAT,12356935.0,1.4643946901072151
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,18095430.0,GTSRB,18095430.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,18095430.0,MNIST,14637072.0,1.2362738941230869
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,18095430.0,SVHN,8627463.0,2.0974219188190086
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,643077.875,Cars,331520.96875,1.9397803928503392
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,643077.875,DTD,226483.203125,2.8394064819238456
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,643077.875,EuroSAT,466701.9375,1.377919874180938
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,643077.875,GTSRB,643077.875,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,643077.875,MNIST,549833.3125,1.169586964594838
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,643077.875,SVHN,671978.6875,0.9569914745250012
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,35957800.0,Cars,14760899.0,2.436016939076678
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,35957800.0,DTD,15329611.0,2.345643343461227
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,35957800.0,EuroSAT,24384080.0,1.4746424716454343
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,35957800.0,GTSRB,35957800.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,35957800.0,MNIST,33057124.0,1.0877473793545984
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,35957800.0,SVHN,23238300.0,1.5473507098195651
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,328490.59375,Cars,156296.015625,2.101720843211674
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,328490.59375,DTD,104276.03125,3.1502023026024975
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,328490.59375,EuroSAT,411793.78125,0.7977065431946709
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,328490.59375,GTSRB,328490.59375,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,328490.59375,MNIST,291531.96875,1.1267738325867565
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,328490.59375,SVHN,121203.53125,2.7102394654858704
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,39503184.0,Cars,18233658.0,2.166498022503219
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,39503184.0,DTD,19624934.0,2.0129078650659413
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,39503184.0,EuroSAT,34128804.0,1.1574734350491742
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,39503184.0,GTSRB,39503184.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,39503184.0,MNIST,34507220.0,1.1447802517849888
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,39503184.0,SVHN,25351020.0,1.5582483071687057
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,314890.8125,Cars,144654.28125,2.1768509703199674
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,314890.8125,DTD,95995.1796875,3.2802773381443386
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,314890.8125,EuroSAT,425354.40625,0.7403022229771482
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,314890.8125,GTSRB,314890.8125,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,314890.8125,MNIST,229301.53125,1.3732608359980152
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,314890.8125,SVHN,148899.234375,2.1147913474622255
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,3413569.5,Cars,2323614.0,1.469077695348711
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,3413569.5,DTD,2840433.5,1.201777651193031
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,3413569.5,EuroSAT,5540231.5,0.6161420330540339
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,3413569.5,GTSRB,3413569.5,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,3413569.5,MNIST,1623134.25,2.1030728049759286
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,3413569.5,SVHN,2016827.25,1.6925443168223753
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,262671.96875,Cars,209787.640625,1.252085051185317
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,262671.96875,DTD,191147.9375,1.3741815485191935
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,262671.96875,EuroSAT,758070.0,0.34650094153574207
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,262671.96875,GTSRB,262671.96875,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,262671.96875,MNIST,169412.46875,1.5504878164406066
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,262671.96875,SVHN,249869.640625,1.0512360288868126
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.q.weight,24,5312443.0,Cars,3657990.5,1.4522845261626567
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.q.weight,24,5312443.0,DTD,2886441.5,1.8404817835386582
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.q.weight,24,5312443.0,EuroSAT,3337927.75,1.5915392416747187
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.q.weight,24,5312443.0,GTSRB,5312443.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.q.weight,24,5312443.0,MNIST,5546438.0,0.9578116621875157
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.q.weight,24,5312443.0,SVHN,1802276.0,2.947630107708253
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.k.weight,25,5667828.5,Cars,3757725.0,1.5083138068911377
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.k.weight,25,5667828.5,DTD,3036315.0,1.8666800052036763
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.k.weight,25,5667828.5,EuroSAT,3004190.75,1.8866406868471983
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.k.weight,25,5667828.5,GTSRB,5667828.5,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.k.weight,25,5667828.5,MNIST,6608644.5,0.8576385823144217
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.k.weight,25,5667828.5,SVHN,2141683.25,2.646436395297951
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.v.weight,26,12447843.0,Cars,6139739.5,2.02742201033122
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.v.weight,26,12447843.0,DTD,5224969.5,2.3823762033443447
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.v.weight,26,12447843.0,EuroSAT,7489668.5,1.6620018629662983
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.v.weight,26,12447843.0,GTSRB,12447843.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.v.weight,26,12447843.0,MNIST,14085834.0,0.8837135948073788
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.v.weight,26,12447843.0,SVHN,5356796.0,2.3237478149251904
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.o.weight,27,1187531.5,Cars,335802.5625,3.536397968970234
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.o.weight,27,1187531.5,DTD,267746.8125,4.43527782426915
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.o.weight,27,1187531.5,EuroSAT,648000.4375,1.8326091022122188
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.o.weight,27,1187531.5,GTSRB,1187531.5,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.o.weight,27,1187531.5,MNIST,2276890.0,0.5215585733171124
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.attn.o.weight,27,1187531.5,SVHN,669217.375,1.7745078719750813
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.q.weight,28,38972576.0,Cars,10381770.0,3.7539433063918772
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.q.weight,28,38972576.0,DTD,9571368.0,4.071787439371258
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.q.weight,28,38972576.0,EuroSAT,14963341.0,2.604537048243437
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.q.weight,28,38972576.0,GTSRB,38972576.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.q.weight,28,38972576.0,MNIST,27211472.0,1.432211237966105
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.q.weight,28,38972576.0,SVHN,15497678.0,2.5147364656821494
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.k.weight,29,65314868.0,Cars,16065683.0,4.065489652696371
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.k.weight,29,65314868.0,DTD,13698745.0,4.767945384777948
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.k.weight,29,65314868.0,EuroSAT,19319694.0,3.3807402953690673
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.k.weight,29,65314868.0,GTSRB,65314868.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.k.weight,29,65314868.0,MNIST,42656048.0,1.5311982957258488
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.k.weight,29,65314868.0,SVHN,19436352.0,3.3604489155166566
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.v.weight,30,42163908.0,Cars,20066628.0,2.1011954773866344
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.v.weight,30,42163908.0,DTD,17574474.0,2.399156185271889
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.v.weight,30,42163908.0,EuroSAT,19711096.0,2.1390950559015085
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.v.weight,30,42163908.0,GTSRB,42163908.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.v.weight,30,42163908.0,MNIST,18076204.0,2.332564292812805
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.v.weight,30,42163908.0,SVHN,15474212.0,2.7247854688820343
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.o.weight,31,921572.25,Cars,641626.25,1.4363069621917743
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.o.weight,31,921572.25,DTD,767493.6875,1.20075547852633
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.o.weight,31,921572.25,EuroSAT,2179126.25,0.4229090673383426
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.o.weight,31,921572.25,GTSRB,921572.25,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.o.weight,31,921572.25,MNIST,1027012.6875,0.8973328773993359
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.attn.o.weight,31,921572.25,SVHN,748035.125,1.2319906100666063
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.q.weight,32,13966841.0,Cars,8415995.0,1.6595590895669496
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.q.weight,32,13966841.0,DTD,4774339.0,2.925397840413092
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.q.weight,32,13966841.0,EuroSAT,6617476.5,2.110599259400468
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.q.weight,32,13966841.0,GTSRB,13966841.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.q.weight,32,13966841.0,MNIST,12827089.0,1.0888550784983249
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.q.weight,32,13966841.0,SVHN,4342899.5,3.2160175477235886
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.k.weight,33,14147584.0,Cars,8119559.5,1.7424078239712388
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.k.weight,33,14147584.0,DTD,5384694.5,2.627369853572937
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.k.weight,33,14147584.0,EuroSAT,7481448.5,1.8910220393818122
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.k.weight,33,14147584.0,GTSRB,14147584.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.k.weight,33,14147584.0,MNIST,14428277.0,0.9805456327183073
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.k.weight,33,14147584.0,SVHN,4574003.0,3.0930421339907297
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.v.weight,34,27259636.0,Cars,15029081.0,1.8137926064807288
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.v.weight,34,27259636.0,DTD,9053958.0,3.0107977085822575
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.v.weight,34,27259636.0,EuroSAT,16057923.0,1.6975816860001134
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.v.weight,34,27259636.0,GTSRB,27259636.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.v.weight,34,27259636.0,MNIST,22668324.0,1.2025430728800242
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.v.weight,34,27259636.0,SVHN,10245372.0,2.6606780114963127
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.o.weight,35,931538.625,Cars,481288.875,1.9355083264702513
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.o.weight,35,931538.625,DTD,316963.65625,2.9389445970589887
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.o.weight,35,931538.625,EuroSAT,483326.0,1.9273505356632996
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.o.weight,35,931538.625,GTSRB,931538.625,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.o.weight,35,931538.625,MNIST,383356.875,2.429951530150594
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.o.weight,35,931538.625,SVHN,403083.4375,2.3110317575377928
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.q.weight,36,29633894.0,Cars,5588747.0,5.302421812975252
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.q.weight,36,29633894.0,DTD,8198091.0,3.6147310392138854
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.q.weight,36,29633894.0,EuroSAT,10228065.0,2.8973118571303567
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.q.weight,36,29633894.0,GTSRB,29633894.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.q.weight,36,29633894.0,MNIST,28747162.0,1.0308458970662913
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.q.weight,36,29633894.0,SVHN,17545038.0,1.6890185133825302
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.k.weight,37,30889776.0,Cars,9467772.0,3.262623561277141
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.k.weight,37,30889776.0,DTD,8244427.5,3.7467460293634702
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.k.weight,37,30889776.0,EuroSAT,11250955.0,2.745524802116798
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.k.weight,37,30889776.0,GTSRB,30889776.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.k.weight,37,30889776.0,MNIST,25205976.0,1.2254941447218708
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.k.weight,37,30889776.0,SVHN,16531864.0,1.8684992811457921
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.v.weight,38,36088288.0,Cars,21715338.0,1.6618800959948217
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.v.weight,38,36088288.0,DTD,10884344.0,3.3156144274749124
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.v.weight,38,36088288.0,EuroSAT,21740810.0,1.6599330015762983
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.v.weight,38,36088288.0,GTSRB,36088288.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.v.weight,38,36088288.0,MNIST,38790096.0,0.930347993982794
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.v.weight,38,36088288.0,SVHN,23141862.0,1.5594375249493753
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.o.weight,39,700022.5625,Cars,564906.4375,1.2391831921724206
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.o.weight,39,700022.5625,DTD,266857.59375,2.6232064550345964
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.o.weight,39,700022.5625,EuroSAT,727322.75,0.9624648239038308
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.o.weight,39,700022.5625,GTSRB,700022.5625,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.o.weight,39,700022.5625,MNIST,496602.40625,1.409623782909328
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.o.weight,39,700022.5625,SVHN,1371802.75,0.5102938906486374
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.attn.q.weight,40,17965828.0,Cars,7256004.0,2.475994776188106
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.attn.q.weight,40,17965828.0,DTD,5817271.0,3.0883601606320212
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.attn.q.weight,40,17965828.0,EuroSAT,9304722.0,1.9308290994615422
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.attn.q.weight,40,17965828.0,GTSRB,17965828.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.attn.q.weight,40,17965828.0,MNIST,21027756.0,0.8543863643842928
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.attn.q.weight,40,17965828.0,SVHN,6907362.0,2.6009680685622096
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.attn.k.weight,41,19767288.0,Cars,9241373.0,2.1389990426747194
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.attn.k.weight,41,19767288.0,DTD,6645074.0,2.9747280466703607
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.attn.k.weight,41,19767288.0,EuroSAT,9886483.0,1.9994256804973012
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.attn.k.weight,41,19767288.0,GTSRB,19767288.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.attn.k.weight,41,19767288.0,MNIST,21855744.0,0.9044436098812285
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.attn.k.weight,41,19767288.0,SVHN,8080236.5,2.4463749297437025
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.attn.v.weight,42,32506324.0,Cars,18634214.0,1.744442990726628
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.attn.v.weight,42,32506324.0,DTD,9751473.0,3.333478337067641
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.attn.v.weight,42,32506324.0,EuroSAT,17728210.0,1.8335931264352126
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.attn.v.weight,42,32506324.0,GTSRB,32506324.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.attn.v.weight,42,32506324.0,MNIST,33521808.0,0.9697067652198235
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.attn.v.weight,42,32506324.0,SVHN,13555896.0,2.397947284340334
