model,method,layer,layer_idx,metric_type,metric,Di,Do
t5-large,actmat,transformer.decoder.block.19.layer.1.EncDecAttention.k.weight,339,cosine_similarity,0.15854565799236298,1024,1024
t5-large,identity,transformer.decoder.block.19.layer.1.EncDecAttention.k.weight,339,cosine_similarity,0.13333962857723236,1024,1024
t5-large,actmat,transformer.decoder.block.19.layer.1.EncDecAttention.v.weight,340,cosine_similarity,0.1399265080690384,1024,1024
t5-large,identity,transformer.decoder.block.19.layer.1.EncDecAttention.v.weight,340,cosine_similarity,0.13333962857723236,1024,1024
t5-large,actmat,transformer.decoder.block.19.layer.1.EncDecAttention.o.weight,341,cosine_similarity,0.14540685713291168,1024,1024
t5-large,identity,transformer.decoder.block.19.layer.1.EncDecAttention.o.weight,341,cosine_similarity,0.09679165482521057,1024,1024
t5-large,actmat,transformer.decoder.block.19.layer.2.DenseReluDense.wi.weight,342,cosine_similarity,0.14384044706821442,1024,4096
t5-large,identity,transformer.decoder.block.19.layer.2.DenseReluDense.wi.weight,342,cosine_similarity,0.049265265464782715,1024,4096
t5-large,actmat,transformer.decoder.block.19.layer.2.DenseReluDense.wo.weight,343,cosine_similarity,0.045065611600875854,4096,1024
t5-large,identity,transformer.decoder.block.19.layer.2.DenseReluDense.wo.weight,343,cosine_similarity,0.026458116248250008,4096,1024
t5-large,actmat,transformer.decoder.block.20.layer.0.SelfAttention.q.weight,344,cosine_similarity,0.2551679015159607,1024,1024
t5-large,identity,transformer.decoder.block.20.layer.0.SelfAttention.q.weight,344,cosine_similarity,0.054697126150131226,1024,1024
t5-large,actmat,transformer.decoder.block.20.layer.0.SelfAttention.k.weight,345,cosine_similarity,0.215457946062088,1024,1024
t5-large,identity,transformer.decoder.block.20.layer.0.SelfAttention.k.weight,345,cosine_similarity,0.054697126150131226,1024,1024
t5-large,actmat,transformer.decoder.block.20.layer.0.SelfAttention.v.weight,346,cosine_similarity,0.10687512159347534,1024,1024
t5-large,identity,transformer.decoder.block.20.layer.0.SelfAttention.v.weight,346,cosine_similarity,0.054697126150131226,1024,1024
t5-large,actmat,transformer.decoder.block.20.layer.0.SelfAttention.o.weight,347,cosine_similarity,0.17652232944965363,1024,1024
t5-large,identity,transformer.decoder.block.20.layer.0.SelfAttention.o.weight,347,cosine_similarity,0.058736104518175125,1024,1024
t5-large,actmat,transformer.decoder.block.20.layer.1.EncDecAttention.q.weight,348,cosine_similarity,0.1497541069984436,1024,1024
t5-large,identity,transformer.decoder.block.20.layer.1.EncDecAttention.q.weight,348,cosine_similarity,0.04991179332137108,1024,1024
t5-large,actmat,transformer.decoder.block.20.layer.1.EncDecAttention.k.weight,349,cosine_similarity,0.14686229825019836,1024,1024
t5-large,identity,transformer.decoder.block.20.layer.1.EncDecAttention.k.weight,349,cosine_similarity,0.13333962857723236,1024,1024
t5-large,actmat,transformer.decoder.block.20.layer.1.EncDecAttention.v.weight,350,cosine_similarity,0.13699139654636383,1024,1024
t5-large,identity,transformer.decoder.block.20.layer.1.EncDecAttention.v.weight,350,cosine_similarity,0.13333962857723236,1024,1024
t5-large,actmat,transformer.decoder.block.20.layer.1.EncDecAttention.o.weight,351,cosine_similarity,0.16721509397029877,1024,1024
t5-large,identity,transformer.decoder.block.20.layer.1.EncDecAttention.o.weight,351,cosine_similarity,0.1089671179652214,1024,1024
t5-large,actmat,transformer.decoder.block.20.layer.2.DenseReluDense.wi.weight,352,cosine_similarity,0.15509825944900513,1024,4096
t5-large,identity,transformer.decoder.block.20.layer.2.DenseReluDense.wi.weight,352,cosine_similarity,0.04637962952256203,1024,4096
t5-large,actmat,transformer.decoder.block.20.layer.2.DenseReluDense.wo.weight,353,cosine_similarity,0.020905770361423492,4096,1024
t5-large,identity,transformer.decoder.block.20.layer.2.DenseReluDense.wo.weight,353,cosine_similarity,0.023893125355243683,4096,1024
t5-large,actmat,transformer.decoder.block.21.layer.0.SelfAttention.q.weight,354,cosine_similarity,0.15098662674427032,1024,1024
t5-large,identity,transformer.decoder.block.21.layer.0.SelfAttention.q.weight,354,cosine_similarity,0.040738701820373535,1024,1024
t5-large,actmat,transformer.decoder.block.21.layer.0.SelfAttention.k.weight,355,cosine_similarity,0.13347920775413513,1024,1024
t5-large,identity,transformer.decoder.block.21.layer.0.SelfAttention.k.weight,355,cosine_similarity,0.040738701820373535,1024,1024
t5-large,actmat,transformer.decoder.block.21.layer.0.SelfAttention.v.weight,356,cosine_similarity,0.062244951725006104,1024,1024
t5-large,identity,transformer.decoder.block.21.layer.0.SelfAttention.v.weight,356,cosine_similarity,0.040738701820373535,1024,1024
t5-large,actmat,transformer.decoder.block.21.layer.0.SelfAttention.o.weight,357,cosine_similarity,0.1567460298538208,1024,1024
t5-large,identity,transformer.decoder.block.21.layer.0.SelfAttention.o.weight,357,cosine_similarity,0.05996941775083542,1024,1024
t5-large,actmat,transformer.decoder.block.21.layer.1.EncDecAttention.q.weight,358,cosine_similarity,0.1432724893093109,1024,1024
t5-large,identity,transformer.decoder.block.21.layer.1.EncDecAttention.q.weight,358,cosine_similarity,0.04838280379772186,1024,1024
t5-large,actmat,transformer.decoder.block.21.layer.1.EncDecAttention.k.weight,359,cosine_similarity,0.15472260117530823,1024,1024
t5-large,identity,transformer.decoder.block.21.layer.1.EncDecAttention.k.weight,359,cosine_similarity,0.13333962857723236,1024,1024
t5-large,actmat,transformer.decoder.block.21.layer.1.EncDecAttention.v.weight,360,cosine_similarity,0.14058364927768707,1024,1024
t5-large,identity,transformer.decoder.block.21.layer.1.EncDecAttention.v.weight,360,cosine_similarity,0.13333962857723236,1024,1024
t5-large,actmat,transformer.decoder.block.21.layer.1.EncDecAttention.o.weight,361,cosine_similarity,0.1765536069869995,1024,1024
t5-large,identity,transformer.decoder.block.21.layer.1.EncDecAttention.o.weight,361,cosine_similarity,0.0977131798863411,1024,1024
t5-large,actmat,transformer.decoder.block.21.layer.2.DenseReluDense.wi.weight,362,cosine_similarity,0.10137823969125748,1024,4096
t5-large,identity,transformer.decoder.block.21.layer.2.DenseReluDense.wi.weight,362,cosine_similarity,0.03859691694378853,1024,4096
t5-large,actmat,transformer.decoder.block.21.layer.2.DenseReluDense.wo.weight,363,cosine_similarity,0.020306840538978577,4096,1024
t5-large,identity,transformer.decoder.block.21.layer.2.DenseReluDense.wo.weight,363,cosine_similarity,0.024972625076770782,4096,1024
t5-large,actmat,transformer.decoder.block.22.layer.0.SelfAttention.q.weight,364,cosine_similarity,0.25749722123146057,1024,1024
t5-large,identity,transformer.decoder.block.22.layer.0.SelfAttention.q.weight,364,cosine_similarity,0.05241624638438225,1024,1024
t5-large,actmat,transformer.decoder.block.22.layer.0.SelfAttention.k.weight,365,cosine_similarity,0.2008809596300125,1024,1024
t5-large,identity,transformer.decoder.block.22.layer.0.SelfAttention.k.weight,365,cosine_similarity,0.05241624638438225,1024,1024
t5-large,actmat,transformer.decoder.block.22.layer.0.SelfAttention.v.weight,366,cosine_similarity,0.0931222215294838,1024,1024
t5-large,identity,transformer.decoder.block.22.layer.0.SelfAttention.v.weight,366,cosine_similarity,0.05241624638438225,1024,1024
t5-large,actmat,transformer.decoder.block.22.layer.0.SelfAttention.o.weight,367,cosine_similarity,0.12586918473243713,1024,1024
t5-large,identity,transformer.decoder.block.22.layer.0.SelfAttention.o.weight,367,cosine_similarity,0.06125824525952339,1024,1024
t5-large,actmat,transformer.decoder.block.22.layer.1.EncDecAttention.q.weight,368,cosine_similarity,0.11109988391399384,1024,1024
t5-large,identity,transformer.decoder.block.22.layer.1.EncDecAttention.q.weight,368,cosine_similarity,0.046292927116155624,1024,1024
t5-large,actmat,transformer.decoder.block.22.layer.1.EncDecAttention.k.weight,369,cosine_similarity,0.1441955417394638,1024,1024
t5-large,identity,transformer.decoder.block.22.layer.1.EncDecAttention.k.weight,369,cosine_similarity,0.13333962857723236,1024,1024
t5-large,actmat,transformer.decoder.block.22.layer.1.EncDecAttention.v.weight,370,cosine_similarity,0.15277810394763947,1024,1024
t5-large,identity,transformer.decoder.block.22.layer.1.EncDecAttention.v.weight,370,cosine_similarity,0.13333962857723236,1024,1024
t5-large,actmat,transformer.decoder.block.22.layer.1.EncDecAttention.o.weight,371,cosine_similarity,0.19879761338233948,1024,1024
t5-large,identity,transformer.decoder.block.22.layer.1.EncDecAttention.o.weight,371,cosine_similarity,0.10251151025295258,1024,1024
t5-large,actmat,transformer.decoder.block.22.layer.2.DenseReluDense.wi.weight,372,cosine_similarity,0.09948480874300003,1024,4096
t5-large,identity,transformer.decoder.block.22.layer.2.DenseReluDense.wi.weight,372,cosine_similarity,0.03709251061081886,1024,4096
t5-large,actmat,transformer.decoder.block.22.layer.2.DenseReluDense.wo.weight,373,cosine_similarity,0.020690541714429855,4096,1024
t5-large,identity,transformer.decoder.block.22.layer.2.DenseReluDense.wo.weight,373,cosine_similarity,0.025124192237854004,4096,1024
t5-large,actmat,transformer.decoder.block.23.layer.0.SelfAttention.q.weight,374,cosine_similarity,0.21677404642105103,1024,1024
t5-large,identity,transformer.decoder.block.23.layer.0.SelfAttention.q.weight,374,cosine_similarity,0.04266933351755142,1024,1024
t5-large,actmat,transformer.decoder.block.23.layer.0.SelfAttention.k.weight,375,cosine_similarity,0.16160321235656738,1024,1024
t5-large,identity,transformer.decoder.block.23.layer.0.SelfAttention.k.weight,375,cosine_similarity,0.04266933351755142,1024,1024
t5-large,actmat,transformer.decoder.block.23.layer.0.SelfAttention.v.weight,376,cosine_similarity,0.07048914581537247,1024,1024
t5-large,identity,transformer.decoder.block.23.layer.0.SelfAttention.v.weight,376,cosine_similarity,0.04266933351755142,1024,1024
t5-large,actmat,transformer.decoder.block.23.layer.0.SelfAttention.o.weight,377,cosine_similarity,0.12776967883110046,1024,1024
t5-large,identity,transformer.decoder.block.23.layer.0.SelfAttention.o.weight,377,cosine_similarity,0.05686225742101669,1024,1024
t5-large,actmat,transformer.decoder.block.23.layer.1.EncDecAttention.q.weight,378,cosine_similarity,0.08089058846235275,1024,1024
t5-large,identity,transformer.decoder.block.23.layer.1.EncDecAttention.q.weight,378,cosine_similarity,0.04031922668218613,1024,1024
t5-large,actmat,transformer.decoder.block.23.layer.1.EncDecAttention.k.weight,379,cosine_similarity,0.17899206280708313,1024,1024
t5-large,identity,transformer.decoder.block.23.layer.1.EncDecAttention.k.weight,379,cosine_similarity,0.13333962857723236,1024,1024
t5-large,actmat,transformer.decoder.block.23.layer.1.EncDecAttention.v.weight,380,cosine_similarity,0.1726381480693817,1024,1024
t5-large,identity,transformer.decoder.block.23.layer.1.EncDecAttention.v.weight,380,cosine_similarity,0.13333962857723236,1024,1024
t5-large,actmat,transformer.decoder.block.23.layer.1.EncDecAttention.o.weight,381,cosine_similarity,0.10912458598613739,1024,1024
t5-large,identity,transformer.decoder.block.23.layer.1.EncDecAttention.o.weight,381,cosine_similarity,0.05879295989871025,1024,1024
t5-large,actmat,transformer.decoder.block.23.layer.2.DenseReluDense.wi.weight,382,cosine_similarity,0.06114291399717331,1024,4096
t5-large,identity,transformer.decoder.block.23.layer.2.DenseReluDense.wi.weight,382,cosine_similarity,0.03173971548676491,1024,4096
t5-large,actmat,transformer.decoder.block.23.layer.2.DenseReluDense.wo.weight,383,cosine_similarity,0.010952083393931389,4096,1024
t5-large,identity,transformer.decoder.block.23.layer.2.DenseReluDense.wo.weight,383,cosine_similarity,0.016401134431362152,4096,1024
t5-large,actmat,transformer.lm_head.weight,384,cosine_similarity,0.10581184923648834,1024,32128
t5-large,identity,transformer.lm_head.weight,384,cosine_similarity,0.02496206946671009,1024,32128
ViT-B-16,actmat,model.visual.transformer.resblocks.0.mlp.c_fc.weight,0,cosine_similarity,0.13522745668888092,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.0.mlp.c_fc.weight,0,cosine_similarity,0.06606339663267136,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.0.mlp.c_proj.weight,1,cosine_similarity,0.49453797936439514,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.0.mlp.c_proj.weight,1,cosine_similarity,0.03396139293909073,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.1.mlp.c_fc.weight,2,cosine_similarity,0.31405046582221985,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.1.mlp.c_fc.weight,2,cosine_similarity,0.12651574611663818,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.1.mlp.c_proj.weight,3,cosine_similarity,0.6440216898918152,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.1.mlp.c_proj.weight,3,cosine_similarity,0.044763755053281784,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.2.mlp.c_fc.weight,4,cosine_similarity,0.3299732804298401,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.2.mlp.c_fc.weight,4,cosine_similarity,0.1010085716843605,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.2.mlp.c_proj.weight,5,cosine_similarity,0.5293897390365601,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.2.mlp.c_proj.weight,5,cosine_similarity,0.04120275750756264,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.3.mlp.c_fc.weight,6,cosine_similarity,0.28191515803337097,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.3.mlp.c_fc.weight,6,cosine_similarity,0.1283634752035141,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.3.mlp.c_proj.weight,7,cosine_similarity,0.511321485042572,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.3.mlp.c_proj.weight,7,cosine_similarity,0.074690081179142,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,cosine_similarity,0.2568284273147583,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,cosine_similarity,0.11075743287801743,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,cosine_similarity,0.5182722806930542,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,cosine_similarity,0.07433608174324036,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,cosine_similarity,0.2238353043794632,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,cosine_similarity,0.10867900401353836,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,cosine_similarity,0.4330892562866211,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,cosine_similarity,0.07239441573619843,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,cosine_similarity,0.25045639276504517,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,cosine_similarity,0.10495274513959885,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,cosine_similarity,0.2543342411518097,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,cosine_similarity,0.04870286583900452,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,cosine_similarity,0.31258365511894226,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,cosine_similarity,0.10984203964471817,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,cosine_similarity,0.06603088974952698,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,cosine_similarity,0.025715624913573265,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,cosine_similarity,0.39764219522476196,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,cosine_similarity,0.12069625407457352,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,cosine_similarity,0.24003203213214874,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,cosine_similarity,0.055433716624975204,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,cosine_similarity,0.4147460460662842,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,cosine_similarity,0.13307501375675201,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,cosine_similarity,0.1591217964887619,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,cosine_similarity,0.11745496839284897,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,cosine_similarity,0.26273250579833984,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,cosine_similarity,0.10685588419437408,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,cosine_similarity,0.12759719789028168,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,cosine_similarity,0.10548973828554153,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,cosine_similarity,0.05148833617568016,768,3072
ViT-B-16,identity,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,cosine_similarity,0.06932006776332855,768,3072
ViT-B-16,actmat,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,cosine_similarity,0.25402992963790894,3072,768
ViT-B-16,identity,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,cosine_similarity,0.037050824612379074,3072,768
ViT-B-16,actmat,model.visual.transformer.resblocks.7.attn.q.weight,24,cosine_similarity,0.2981758415699005,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.7.attn.q.weight,24,cosine_similarity,0.15754351019859314,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.7.attn.k.weight,25,cosine_similarity,0.2944633662700653,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.7.attn.k.weight,25,cosine_similarity,0.15754351019859314,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.7.attn.v.weight,26,cosine_similarity,0.2368503212928772,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.7.attn.v.weight,26,cosine_similarity,0.15754351019859314,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.7.attn.o.weight,27,cosine_similarity,0.3229631781578064,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.7.attn.o.weight,27,cosine_similarity,0.11737830191850662,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.8.attn.q.weight,28,cosine_similarity,0.3023647964000702,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.8.attn.q.weight,28,cosine_similarity,0.1408536732196808,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.8.attn.k.weight,29,cosine_similarity,0.2955148220062256,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.8.attn.k.weight,29,cosine_similarity,0.1408536732196808,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.8.attn.v.weight,30,cosine_similarity,0.2604477107524872,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.8.attn.v.weight,30,cosine_similarity,0.1408536732196808,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.8.attn.o.weight,31,cosine_similarity,0.3172113001346588,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.8.attn.o.weight,31,cosine_similarity,0.11880606412887573,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.5.attn.q.weight,32,cosine_similarity,0.25711968541145325,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.5.attn.q.weight,32,cosine_similarity,0.18005768954753876,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.5.attn.k.weight,33,cosine_similarity,0.262470543384552,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.5.attn.k.weight,33,cosine_similarity,0.18005768954753876,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.5.attn.v.weight,34,cosine_similarity,0.24552607536315918,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.5.attn.v.weight,34,cosine_similarity,0.18005768954753876,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.5.attn.o.weight,35,cosine_similarity,0.23507285118103027,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.5.attn.o.weight,35,cosine_similarity,0.11167886853218079,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.11.attn.q.weight,36,cosine_similarity,0.0124090276658535,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.11.attn.q.weight,36,cosine_similarity,0.07508540898561478,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.11.attn.k.weight,37,cosine_similarity,0.05469497665762901,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.11.attn.k.weight,37,cosine_similarity,0.07508540898561478,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.11.attn.v.weight,38,cosine_similarity,0.05255415663123131,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.11.attn.v.weight,38,cosine_similarity,0.07508540898561478,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.11.attn.o.weight,39,cosine_similarity,0.20969247817993164,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.11.attn.o.weight,39,cosine_similarity,0.10021510720252991,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.6.attn.q.weight,40,cosine_similarity,0.2773778438568115,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.6.attn.q.weight,40,cosine_similarity,0.18162991106510162,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.6.attn.k.weight,41,cosine_similarity,0.2768479287624359,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.6.attn.k.weight,41,cosine_similarity,0.18162991106510162,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.6.attn.v.weight,42,cosine_similarity,0.2375824749469757,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.6.attn.v.weight,42,cosine_similarity,0.18162991106510162,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.6.attn.o.weight,43,cosine_similarity,0.26938214898109436,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.6.attn.o.weight,43,cosine_similarity,0.12595465779304504,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.9.attn.q.weight,44,cosine_similarity,0.246381938457489,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.9.attn.q.weight,44,cosine_similarity,0.12351997196674347,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.9.attn.k.weight,45,cosine_similarity,0.2694978415966034,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.9.attn.k.weight,45,cosine_similarity,0.12351997196674347,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.9.attn.v.weight,46,cosine_similarity,0.23023341596126556,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.9.attn.v.weight,46,cosine_similarity,0.12351997196674347,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.9.attn.o.weight,47,cosine_similarity,0.30238398909568787,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.9.attn.o.weight,47,cosine_similarity,0.09536430984735489,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.2.attn.q.weight,48,cosine_similarity,0.20074723660945892,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.2.attn.q.weight,48,cosine_similarity,0.1383766233921051,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.2.attn.k.weight,49,cosine_similarity,0.1896137148141861,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.2.attn.k.weight,49,cosine_similarity,0.1383766233921051,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.2.attn.v.weight,50,cosine_similarity,0.2233959138393402,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.2.attn.v.weight,50,cosine_similarity,0.1383766233921051,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.2.attn.o.weight,51,cosine_similarity,0.18391990661621094,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.2.attn.o.weight,51,cosine_similarity,0.06734366714954376,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.10.attn.q.weight,52,cosine_similarity,0.16094103455543518,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.10.attn.q.weight,52,cosine_similarity,0.10570281744003296,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.10.attn.k.weight,53,cosine_similarity,0.18097324669361115,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.10.attn.k.weight,53,cosine_similarity,0.10570281744003296,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.10.attn.v.weight,54,cosine_similarity,0.1486504226922989,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.10.attn.v.weight,54,cosine_similarity,0.10570281744003296,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.10.attn.o.weight,55,cosine_similarity,0.32883986830711365,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.10.attn.o.weight,55,cosine_similarity,0.13621701300144196,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.0.attn.q.weight,56,cosine_similarity,0.1305680274963379,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.0.attn.q.weight,56,cosine_similarity,0.09417343139648438,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.0.attn.k.weight,57,cosine_similarity,0.12664136290550232,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.0.attn.k.weight,57,cosine_similarity,0.09417343139648438,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.0.attn.v.weight,58,cosine_similarity,0.12169944494962692,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.0.attn.v.weight,58,cosine_similarity,0.09417343139648438,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.0.attn.o.weight,59,cosine_similarity,0.16153645515441895,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.0.attn.o.weight,59,cosine_similarity,0.05407869815826416,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.1.attn.q.weight,60,cosine_similarity,0.16301025450229645,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.1.attn.q.weight,60,cosine_similarity,0.11503918468952179,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.1.attn.k.weight,61,cosine_similarity,0.1491234004497528,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.1.attn.k.weight,61,cosine_similarity,0.11503918468952179,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.1.attn.v.weight,62,cosine_similarity,0.19192051887512207,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.1.attn.v.weight,62,cosine_similarity,0.11503918468952179,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.1.attn.o.weight,63,cosine_similarity,0.20885315537452698,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.1.attn.o.weight,63,cosine_similarity,0.05447082966566086,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.3.attn.q.weight,64,cosine_similarity,0.2892638146877289,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.3.attn.q.weight,64,cosine_similarity,0.16100776195526123,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.3.attn.k.weight,65,cosine_similarity,0.28256115317344666,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.3.attn.k.weight,65,cosine_similarity,0.16100776195526123,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.3.attn.v.weight,66,cosine_similarity,0.27699142694473267,768,768
ViT-B-16,identity,model.visual.transformer.resblocks.3.attn.v.weight,66,cosine_similarity,0.16100776195526123,768,768
ViT-B-16,actmat,model.visual.transformer.resblocks.3.attn.o.weight,67,cosine_similarity,0.22226397693157196,768,768
