dataset,layer_name,cosine_similarity,type,mode
MNIST,6_mlp_c_proj,0.02297309599816799,corr,ctrl
RESISC45,0_attn_q,0.6203116774559021,cross,true
RESISC45,0_attn_q,0.04018907994031906,cross,ctrl
RESISC45,0_attn_q,0.7268097400665283,corr,true
RESISC45,0_attn_q,0.13749659061431885,corr,ctrl
RESISC45,6_mlp_c_proj,0.8996720314025879,cross,true
RESISC45,6_mlp_c_proj,0.03209980949759483,cross,ctrl
RESISC45,6_mlp_c_proj,0.7211514115333557,corr,true
RESISC45,6_mlp_c_proj,0.027457984164357185,corr,ctrl
RESISC45,10_attn_k,0.8715182542800903,cross,true
RESISC45,10_attn_k,0.052611012011766434,cross,ctrl
RESISC45,10_attn_k,0.7641852498054504,corr,true
RESISC45,10_attn_k,0.06709825992584229,corr,ctrl
RESISC45,5_attn_q,0.6652699112892151,cross,true
RESISC45,5_attn_q,0.0775529220700264,cross,ctrl
RESISC45,5_attn_q,0.819148600101471,corr,true
RESISC45,5_attn_q,0.1354428231716156,corr,ctrl
RESISC45,1_mlp_c_fc,0.9836370944976807,cross,true
RESISC45,1_mlp_c_fc,0.06223504990339279,cross,ctrl
RESISC45,1_mlp_c_fc,0.5871853828430176,corr,true
RESISC45,1_mlp_c_fc,0.07528972625732422,corr,ctrl
RESISC45,8_attn_o,0.9184291362762451,cross,true
RESISC45,8_attn_o,0.07142215967178345,cross,ctrl
RESISC45,8_attn_o,0.9499015212059021,corr,true
RESISC45,8_attn_o,0.05536460503935814,corr,ctrl
RESISC45,11_mlp_c_proj,0.9184844493865967,cross,true
RESISC45,11_mlp_c_proj,0.02674820087850094,cross,ctrl
RESISC45,11_mlp_c_proj,0.18601977825164795,corr,true
RESISC45,11_mlp_c_proj,0.0245628971606493,corr,ctrl
RESISC45,3_attn_v,0.9767559170722961,cross,true
RESISC45,3_attn_v,0.055955883115530014,cross,ctrl
RESISC45,3_attn_v,0.5317312479019165,corr,true
RESISC45,3_attn_v,0.058511972427368164,corr,ctrl
SUN397,11_mlp_c_proj,0.9804080724716187,cross,true
